iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
SGP,Asia,Singapore,01-23-2020,1,1,,,,,0.171,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-24-2020,3,2,,,,,0.513,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-25-2020,3,0,,,,,0.513,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-26-2020,4,1,,,,,0.684,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-27-2020,5,1,,,,,0.855,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-28-2020,7,2,1,,,0,1.197,0.342,0.171,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-29-2020,7,0,1,,,0,1.197,0,0.171,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-30-2020,10,3,1.286,,,0,1.709,0.513,0.22,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,01-31-2020,13,3,1.429,,,0,2.222,0.513,0.244,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-01-2020,16,3,1.857,,,0,2.735,0.513,0.317,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-02-2020,18,2,2,,,0,3.077,0.342,0.342,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-03-2020,18,0,1.857,,,0,3.077,0,0.317,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-04-2020,24,6,2.429,,,0,4.102,1.026,0.415,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-05-2020,28,4,3,,,0,4.786,0.684,0.513,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-06-2020,28,0,2.571,,,0,4.786,0,0.44,,,0,,,,,,,,,,,,,,,,,,,,,,,,25,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-07-2020,30,2,2.429,,,0,5.128,0.342,0.415,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-08-2020,33,3,2.429,,,0,5.641,0.513,0.415,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-09-2020,40,7,3.143,,,0,6.837,1.197,0.537,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-10-2020,45,5,3.857,,,0,7.692,0.855,0.659,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-11-2020,47,2,3.286,,,0,8.034,0.342,0.562,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-12-2020,50,3,3.143,,,0,8.547,0.513,0.537,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-13-2020,58,8,4.286,,,0,9.914,1.367,0.733,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-14-2020,67,9,5.286,,,0,11.452,1.538,0.903,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-15-2020,72,5,5.571,,,0,12.307,0.855,0.952,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-16-2020,75,3,5,,,0,12.82,0.513,0.855,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-17-2020,77,2,4.571,,,0,13.162,0.342,0.781,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-18-2020,81,4,4.857,,,0,13.845,0.684,0.83,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-19-2020,84,3,4.857,,,0,14.358,0.513,0.83,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-20-2020,84,0,3.714,,,0,14.358,0,0.635,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-21-2020,85,1,2.571,,,0,14.529,0.171,0.44,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-22-2020,85,0,1.857,,,0,14.529,0,0.317,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-23-2020,89,4,2,,,0,15.213,0.684,0.342,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-24-2020,89,0,1.714,,,0,15.213,0,0.293,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-25-2020,91,2,1.429,,,0,15.555,0.342,0.244,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-26-2020,93,2,1.286,,,0,15.897,0.342,0.22,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-27-2020,93,0,1.286,,,0,15.897,0,0.22,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-28-2020,93,0,1.143,,,0,15.897,0,0.195,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,02-29-2020,102,9,2.429,,,0,17.435,1.538,0.415,,,0,,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-01-2020,106,4,2.429,,,0,18.119,0.684,0.415,,,0,0.49,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-02-2020,108,2,2.714,,,0,18.46,0.342,0.464,,,0,0.51,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-03-2020,110,2,2.714,,,0,18.802,0.342,0.464,,,0,0.55,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-04-2020,110,0,2.429,,,0,18.802,0,0.415,,,0,0.62,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-05-2020,117,7,3.429,,,0,19.999,1.197,0.586,,,0,0.75,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-06-2020,130,13,5.286,,,0,22.221,2.222,0.903,,,0,0.87,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-07-2020,138,8,5.143,,,0,23.588,1.367,0.879,,,0,0.93,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-08-2020,150,12,6.286,,,0,25.64,2.051,1.074,,,0,0.99,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-09-2020,150,0,6,,,0,25.64,0,1.026,,,0,1.03,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-10-2020,160,10,7.143,,,0,27.349,1.709,1.221,,,0,1.15,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-11-2020,178,18,9.714,,,0,30.426,3.077,1.66,,,0,1.27,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-12-2020,178,0,8.714,,,0,30.426,0,1.49,,,0,1.3,,,,,,,,,,,,,,,,,,,,,,,30.56,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-13-2020,200,22,10,,,0,34.186,3.76,1.709,,,0,1.45,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-14-2020,212,12,10.571,,,0,36.237,2.051,1.807,,,0,1.5,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-15-2020,226,14,10.857,,,0,38.63,2.393,1.856,,,0,1.57,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-16-2020,243,17,13.286,,,0,41.536,2.906,2.271,,,0,1.67,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-17-2020,266,23,15.143,,,0,45.467,3.931,2.588,,,0,1.78,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-18-2020,313,47,19.286,,,0,53.501,8.034,3.297,,,0,1.88,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-19-2020,345,32,23.857,,,0,58.971,5.47,4.078,,,0,1.84,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-20-2020,385,40,26.429,,,0,65.808,6.837,4.517,,,0,1.8,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-21-2020,432,47,31.429,2,2,0.286,73.842,8.034,5.372,0.342,0.342,0.049,1.76,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-22-2020,455,23,32.714,2,0,0.286,77.773,3.931,5.592,0.342,0,0.049,1.69,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-23-2020,509,54,38,2,0,0.286,87.003,9.23,6.495,0.342,0,0.049,1.69,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-24-2020,558,49,41.714,2,0,0.286,95.379,8.376,7.13,0.342,0,0.049,1.66,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-25-2020,631,73,45.429,2,0,0.286,107.857,12.478,7.765,0.342,0,0.049,1.63,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-26-2020,683,52,48.286,2,0,0.286,116.745,8.888,8.253,0.342,0,0.049,1.55,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-27-2020,732,49,49.571,2,0,0.286,125.121,8.376,8.473,0.342,0,0.049,1.48,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-28-2020,802,70,52.857,2,0,0,137.086,11.965,9.035,0.342,0,0,1.44,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-29-2020,844,42,55.571,3,1,0.143,144.265,7.179,9.499,0.513,0.171,0.024,1.37,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-30-2020,879,35,52.857,3,0,0.143,150.248,5.983,9.035,0.513,0,0.024,1.35,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,03-31-2020,926,47,52.571,3,0,0.143,158.281,8.034,8.986,0.513,0,0.024,1.37,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-01-2020,1000,74,52.714,3,0,0.143,170.93,12.649,9.01,0.513,0,0.024,1.42,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-02-2020,1049,49,52.286,4,1,0.286,179.306,8.376,8.937,0.684,0.171,0.049,1.45,,,,,,,,,,,,,,,,,,,,,,,36.11,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-03-2020,1114,65,54.571,5,1,0.429,190.416,11.11,9.328,0.855,0.171,0.073,1.51,,,,,,,,,,,,,,,,,,,,,,,45.37,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-04-2020,1189,75,55.286,6,1,0.571,203.236,12.82,9.45,1.026,0.171,0.098,1.59,,,,,,,,,,,,,,,,,,,,,,,45.37,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-05-2020,1309,120,66.429,6,0,0.429,223.748,20.512,11.355,1.026,0,0.073,1.68,,,,,,,,,,,,,,,,,,,,,,,45.37,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-06-2020,1375,66,70.857,6,0,0.429,235.029,11.281,12.112,1.026,0,0.073,1.71,,,,,,,,,,,,,,,,,,,,,,,45.37,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-07-2020,1481,106,79.286,6,0,0.429,253.148,18.119,13.552,1.026,0,0.073,1.82,,,,,,,,,72680,,12.423,,,,,,samples tested,,,,,,56.48,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-08-2020,1623,142,89,6,0,0.429,277.42,24.272,15.213,1.026,0,0.073,1.93,,,,,,,,,,,,,,,,,samples tested,,,,,,76.85,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-09-2020,1910,287,123,6,0,0.286,326.477,49.057,21.024,1.026,0,0.049,2.04,,,,,,,,,,,,,,,,,samples tested,,,,,,76.85,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-10-2020,2108,198,142,7,1,0.286,360.321,33.844,24.272,1.197,0.171,0.049,2.01,,,,,,,,,,,,,,,,,samples tested,,,,,,76.85,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
SGP,Asia,Singapore,04-11-2020,2299,191,158.571,8,1,0.286,392.968,32.648,27.105,1.367,0.171,0.049,2,,,,,,,,,,,,,,,,,samples tested,,,,,,76.85,5850343,7915.731,42.4,12.922,7.049,85535.383,,92.243,10.99,5.2,28.3,,2.4,83.62,0.932
